east,north,cat,area
884551.56531382,916378.2608759,684330,186287.49873700
885391.58701791,916468.25251142,684331,483267.56918700
949578.24544287,916228.2748167,684350,233084.35832300
1082436.67817711,916318.26645222,684416,483267.56918700
1122427.71144678,916168.28039302,684433,1162721.97279200
871921.23897734,916618.23857062,684435,104392.99446100
911927.27263459,916588.24135878,684454,275381.51987200
1112302.44983499,916528.2469351,684525,61195.89330500
1120357.6579617,916558.24414694,684529,225884.84146400
973998.87641174,916678.2329943,684573,234884.23753800
976518.94152401,916438.25529958,684576,355476.14493200
1015129.93913697,916228.2748167,684596,125991.54503900
1042325.64180685,916648.23578246,684604,80094.62506100
1093521.96459357,916468.25251142,684617,103493.05485400
872401.25137968,916408.25808774,684629,178188.04227000
907952.16992774,916798.22184166,684649,70195.28937900
1122412.71105921,916738.22741798,684704,113392.39053500
1123672.74361534,916138.28318118,684705,575961.34875100
894406.8199493,916348.26366406,684719,177288.10266200
909302.20480931,916378.2608759,684727,325778.13788800
971298.8066486,916648.23578246,684753,64795.65173500
974508.88958923,916528.2469351,684754,52196.49723100
991309.32367101,916738.22741798,684767,87294.14192000
921362.51641802,916438.25529958,684830,190787.19677400
952938.33225922,916498.24972326,684846,96293.53799400
1117507.58432283,916498.24972326,684898,93593.71917200
907052.14667335,916498.24972326,684921,143990.33718800
970938.79734685,916588.24135878,684951,68395.41016400
975528.91594419,916198.27760486,684952,118792.02818000
1027850.26779889,916708.23020614,684978,74694.98741600
1046510.74993973,916588.24135878,684989,58496.07448300
1016194.96665465,916228.2748167,685065,194386.95520400
1070616.37276957,916558.24414694,685084,165588.88776600
1094721.99559941,916618.23857062,685091,87294.14192000
876736.36338828,916078.2887575,685104,177288.10266200
1018640.02982905,915628.3305799,685163,615558.69147800
1113547.48200355,915988.29712198,685202,344676.86964300
1121227.68044094,916498.24972326,685208,243883.63361200
913952.32495694,915718.32221542,685229,422971.61548900
946503.1659904,915868.30827462,685241,254682.90890100
997759.49032741,916198.27760486,685268,254682.90890100
1068561.31967207,916348.26366406,685302,145790.21640300
880846.46958329,916498.24972326,685326,90893.90035000
896401.87149651,916228.2748167,685330,474268.17311300
897046.88816215,916228.2748167,685332,149389.97483200
1002214.6054366,915898.30548646,685382,258282.66733100
1050275.84722055,916408.25808774,685411,66595.53094900
1105117.26418752,916588.24135878,685427,61195.89330500
875401.32889428,916348.26366406,685441,66595.53094900
889561.69476321,916378.2608759,685445,163789.00855100
1095202.00800175,916438.25529958,685511,55796.25566000
882061.5009767,916438.25529958,685532,134990.94111400
895201.84049067,916348.26366406,685536,63895.71212700
950958.28109959,915658.32779174,685557,404072.88373300
973533.86439698,916378.2608759,685565,77394.80623800
1112812.46301248,916228.2748167,685609,107992.75289100
875731.33742089,916318.26645222,685615,79194.68545300
880411.45834367,916348.26366406,685620,216885.44538900
897571.90172721,916408.25808774,685628,122391.78661000
1052015.89217902,916408.25808774,685688,89094.02113500
1116442.55680515,916408.25808774,685707,216885.44538900
886951.62732551,916348.26366406,685719,113392.39053500
899311.94668568,916318.26645222,685726,53996.37644500
936722.91329279,915238.36682597,685737,4656287.52881100
940443.0094109,916228.2748167,685738,52196.49723100
991789.33607335,916048.29154566,685758,349176.56768100
992449.35312656,916168.28039302,685759,123291.72621700
1028600.28717754,916318.26645222,685775,71095.22898600
1066266.26037339,916228.2748167,685785,109792.63210600
879271.42888812,916288.26924038,685813,51296.55762300
952548.32218233,916078.2887575,685834,464368.83743100
983479.12135789,915778.3166391,685850,520165.09309100
1081791.66151147,916138.28318118,685878,83694.38349000
1124647.76880759,916258.27202854,685895,146690.15601000
884746.57035227,915928.3026983,685907,129591.30346900
934517.85631955,916168.28039302,685922,66595.53094900
961263.54736225,916198.27760486,685936,55796.25566000
969873.76982916,916138.28318118,685942,61195.89330500
908027.1718656,916318.26645222,686007,103493.05485400
965103.64658094,916228.2748167,686028,68395.41016400
972708.84308046,915208.36961413,686033,1456102.28481300
1014334.9185956,915268.36403781,686048,556162.67738800
1025180.19881089,916198.27760486,686054,472468.29389700
1044725.70381854,916138.28318118,686059,71995.16859400
1065306.23556872,916108.28596934,686064,452669.62253400
915647.3687527,916138.28318118,686106,69295.34977200
923417.56951552,916108.28596934,686108,146690.15601000
874576.30757777,915928.3026983,686161,193487.01559600
1018355.02246517,916048.29154566,686219,114292.33014300
1074366.46966282,915868.30827462,686237,640757.00048600
1082241.67313866,914938.39470757,686243,434670.83038600
1094691.99482427,916138.28318118,686248,404072.88373300
1114582.50874609,916168.28039302,686260,55796.25566000
978498.99268365,916258.27202854,686297,70195.28937900
996934.46901089,916018.29433382,686303,63895.71212700
1098532.09404296,915688.32500358,686339,603859.47658100
879766.44167803,915778.3166391,686354,92693.77956500
1024670.18563341,916198.27760486,686401,53996.37644500
1076421.52276033,915808.31385094,686414,254682.90890100
1098712.09869384,916258.27202854,686423,56696.19526800
872236.24711637,915508.34173254,686431,1431803.91541200
1023470.15462757,916078.2887575,686503,278981.27830100
1083531.70646994,916078.2887575,686529,178188.04227000
875281.3257937,916108.28596934,686549,125991.54503900
1073661.45144689,916168.28039302,686627,95393.59838700
1086141.77390765,915538.33894438,686631,413972.21941500
896476.87343438,915838.31106278,686667,81894.50427500
897451.89862662,915868.30827462,686668,137690.75993600
958443.47449852,915928.3026983,686683,1305812.37037200
971418.80974919,916018.29433382,686691,94493.65878000
1027655.26276044,915958.29991014,686716,88194.08152800
1107487.32542405,915718.32221542,686745,109792.63210600
1114297.5013822,916168.28039302,686748,83694.38349000
873586.28199795,915958.29991014,686754,248383.33164900
1003159.6298537,915838.31106278,686788,60295.95369700
1120897.67191433,915868.30827462,686828,71995.16859400
880156.45175493,915868.30827462,686837,133191.06189900
1067181.28401535,915748.31942726,686903,609259.11422600
1120357.6579617,915778.3166391,686930,144890.27679500
977493.96671626,915778.3166391,686975,98093.41720900
1016884.98448301,915808.31385094,686990,63895.71212700
1025750.21353867,915958.29991014,686995,50396.61801600
1091976.92467355,915538.33894438,687019,392373.66883700
1093581.96614386,916078.2887575,687020,50396.61801600
1106017.2874419,915898.30548646,687022,97193.47760200
891916.75561218,915448.34730886,687048,2262448.17306400
948198.20978615,915838.31106278,687069,100793.23603200
956703.42954005,915958.29991014,687072,53996.37644500
964923.64193007,915988.29712198,687076,71095.22898600
882556.51376661,915388.35288517,687149,612858.87265500
885691.59476937,915778.3166391,687150,69295.34977200
888871.67693485,914398.44489445,687151,2272347.50874700
964473.63030288,915988.29712198,687170,197986.71363300
980164.03570426,915658.32779174,687180,135890.88072100
1050320.84838327,915838.31106278,687206,129591.30346900
1066221.25921067,915238.36682597,687211,394173.54805200
1112377.45177286,915748.31942726,687231,97193.47760200
1121542.68857997,915958.29991014,687236,106192.87367600
894691.82731319,915778.3166391,687250,52196.49723100
912662.29162566,915658.32779174,687260,255582.84850800
914417.33697171,915508.34173254,687261,497666.60290500
1030055.32477212,915748.31942726,687305,76494.86663100
1068711.3235478,915538.33894438,687321,107992.75289100
879346.43082599,915028.38634309,687344,1618991.35375500
917222.40944786,915838.31106278,687354,65695.59134200
922382.54277298,915838.31106278,687355,1142923.30142800
1041575.6224282,915808.31385094,687401,66595.53094900
1042940.65769735,915928.3026983,687402,75594.92702400
1099267.11303404,915748.31942726,687414,107092.81328400
1117027.57192049,915598.33336806,687421,91793.83995700
1106872.30953356,915568.33615622,687500,76494.86663100
875191.32346826,914788.40864837,687510,1155522.45593200
887536.64244085,915358.35567333,687516,1317511.58526800
980944.05585805,915508.34173254,687561,375274.81629600
989629.28026283,915808.31385094,687566,87294.14192000
1070871.37935831,915538.33894438,687598,83694.38349000
917672.42107505,915688.32500358,687636,146690.15601000
953673.3512503,915598.33336806,687651,263682.30497500
961383.55046283,915748.31942726,687656,50396.61801600
978213.98531976,915838.31106278,687668,87294.14192000
886621.6187989,915628.3305799,687740,303279.64770200
1071186.38749734,915328.35846149,687821,180887.86109200
1122142.70408289,915718.32221542,687842,382474.33315500
981574.07213612,915448.34730886,687901,90893.90035000
1013659.90115481,915748.31942726,687920,51296.55762300
1106512.30023181,915598.33336806,687963,58496.07448300
921257.513705,915748.31942726,687994,55796.25566000
930047.74082279,915628.3305799,688002,199786.59284800
954078.36171477,915718.32221542,688012,255582.84850900
1074831.48167759,915328.35846149,688064,105292.93406900
1092981.95064094,915388.35288517,688070,178188.04227000
1111282.42348003,915598.33336806,688073,178188.04227000
965043.64503065,915538.33894438,688119,60295.95369700
997684.48838954,915748.31942726,688140,56696.19526800
1033910.42437839,915508.34173254,688154,111592.51132100
1115212.52502416,915688.32500358,688180,116992.14896500
880966.47268387,915688.32500358,688190,72895.10820100
975288.90974302,915628.3305799,688239,100793.23603200
1068021.30571944,915358.35567333,688289,79194.68545300
904037.06877118,915268.36403781,688319,1472301.19774600
949098.23304053,915478.3445207,688334,88194.08152800
979849.02756522,915658.32779174,688353,65695.59134200
1065411.23828173,915298.36124965,688382,137690.75993600
1095922.02660525,915118.37797861,688392,269081.94262000
1100977.15721736,915508.34173254,688393,87294.14192000
895891.85831903,915148.37519045,688413,269981.88222700
999184.52714685,915628.3305799,688468,70195.28937900
1064526.21541492,915148.37519045,688485,386974.03119300
956733.4303152,915388.35288517,688539,129591.30346900
1052420.9026435,915358.35567333,688572,79194.68545300
1078101.56616851,915568.33615622,688583,116992.14896500
1120927.67268948,915448.34730886,688596,60295.95369700
885901.6001954,914278.45604709,688608,1124024.56967200
922817.5540126,915328.35846149,688621,53996.37644500
1003909.64923235,915538.33894438,688665,78294.74584600
1056561.00961365,915328.35846149,688692,57596.13487500
1106107.28976734,915418.35009702,688703,469768.47507500
1119502.63587004,915478.3445207,688710,113392.39053500
871036.21611053,914878.40028389,688713,542663.58327700
876421.35524925,915208.36961413,688715,94493.65877900
899221.94436024,915358.35567333,688725,90893.90035000
951018.28264988,915238.36682597,688736,219585.26421200
974478.88881408,915388.35288517,688750,66595.53094900
979444.01710075,915298.36124965,688753,199786.59284800
985429.17174239,915088.38076677,688760,155689.55208400
1047995.78830945,915388.35288517,688798,119691.96778700
1075296.49369235,915388.35288517,688807,72895.10820100
949623.24660559,915358.35567333,688859,154789.61247700
991804.33646092,915298.36124965,688885,66595.53094900
1076421.52276033,915448.34730886,688914,118792.02818000
1081941.6653872,915238.36682597,688916,71095.22898700
1124617.76803244,915418.35009702,688928,94493.65878000
883861.54748546,915418.35009702,688929,79194.68545300
924482.5970332,915328.35846149,688945,113392.39053500
951993.30784212,915418.35009702,688956,215985.50578200
971673.81633793,915358.35567333,688969,51296.55762300
981649.07407398,915298.36124965,688977,81894.50427600
1033595.41623935,914938.39470757,689004,351876.38650300
1096387.03862002,915448.34730886,689022,54896.31605300
1107907.3362761,915478.3445207,689026,66595.53094900
1116487.55796787,915298.36124965,689030,501266.36133500
941913.04739305,915328.35846149,689058,62095.83291200
976293.93571042,915478.3445207,689079,55796.25566000
1098967.10528258,915328.35846149,689133,55796.25566000
891406.74243469,915298.36124965,689151,53996.37644500
963828.61363724,915178.37240229,689175,301479.76848700
984049.13608567,915418.35009702,689190,51296.55762300
984889.15778976,915088.38076677,689191,161089.18972900
1081386.651047,914668.41980101,689237,647956.51734600
933107.81988769,915118.37797861,689280,245683.51282700
985909.18414472,915088.38076677,689301,135890.88072100
1070136.36036723,915208.36961413,689339,198886.65324100
1073001.43439368,915268.36403781,689345,70195.28937900
983149.11283129,915088.38076677,689406,78294.74584600
1092066.92699899,914878.40028389,689453,204286.29088500
941103.02646411,915298.36124965,689495,62995.77252000
989029.26475991,915238.36682597,689525,101693.17563900
1001569.58877096,915298.36124965,689533,118792.02818000
1026245.22632857,915208.36961413,689554,51296.55762300
1088436.83320632,915118.37797861,689581,76494.86663100
1110742.4095274,915148.37519045,689596,70195.28937900
947658.19583352,915088.38076677,689633,53096.43683800
951813.30319125,915088.38076677,689635,97193.47760200
971613.81478763,914998.38913125,689649,96293.53799400
1101922.18163446,915268.36403781,689703,91793.83995700
1106527.30061938,915268.36403781,689704,50396.61801600
899026.93932179,915178.37240229,689730,99893.29642400
929432.7249323,915268.36403781,689742,96293.53799400
949083.23265296,914968.39191941,689747,85494.26270500
955323.39388333,913588.52017477,689749,1876374.08147900
965253.65045667,915118.37797861,689754,63895.71212700
971073.80083501,914938.39470757,689756,388773.91040700
979549.01981376,913798.50065765,689760,741550.23651700
986254.1930589,914488.43652997,689766,3578159.87911600
1000639.56474143,915178.37240229,689774,66595.53094900
1019975.06432305,915208.36961413,689788,64795.65173500
1099477.11846006,915178.37240229,689821,110692.57171300
1110427.40138837,915178.37240229,689822,55796.25566000
916412.38851892,915238.36682597,689849,199786.59284800
990259.2965409,914728.41422469,689870,197086.77402600
1017139.99107175,914968.39191941,689884,84594.32309800
1023110.14532581,915148.37519045,689890,137690.75993600
1063821.19719899,915148.37519045,689911,71995.16859400
908732.19008153,914968.39191941,689949,256482.78811600
988249.24460611,915208.36961413,689973,59396.01409000
1015849.95774047,915178.37240229,689988,301479.76848700
1019345.04804499,914908.39749573,689993,141290.51836500
875881.34129662,915058.38355493,690030,62095.83291200
943938.09971541,914998.38913125,690050,89993.96074200
967053.69696544,914908.39749573,690057,67495.47055700
1067031.28013962,914848.40307205,690103,122391.78661000
982174.08763904,914908.39749573,690165,103493.05485400
999769.54226219,914938.39470757,690180,143090.39758000
1063626.19216054,914128.46998789,690201,476967.99193500
1070871.37935831,914698.41701285,690203,106192.87367600
1071411.39331094,914878.40028389,690204,198886.65324100
881881.49632583,914758.41143653,690228,121491.84700200
897226.89281303,914248.45883525,690238,597559.89932900
947118.18188089,915088.38076677,690256,177288.10266200
1072521.42199134,915058.38355493,690310,123291.72621700
1112932.46611306,914548.43095365,690323,189887.25716600
1121497.68741725,914458.43931813,690330,119691.96778700
940638.01444935,914158.46719973,690349,630857.66480400
983044.11011828,914698.41701285,690369,382474.33315500
989464.27599953,915058.38355493,690370,58496.07448300
1052390.90186835,914998.38913125,690408,60295.95369700
1106392.29713122,914758.41143653,690420,265482.18419000
869341.17231478,914578.42816549,690427,90893.90035000
1094691.99482427,914968.39191941,690508,104392.99446100
1120627.66493802,914218.46162341,690522,968335.01758900
963798.61286209,914818.40586021,690566,85494.26270500
898801.93350819,914938.39470757,690650,456269.38096400
1051265.87280037,914338.45047077,690722,433770.89077800
1065021.22820483,914818.40586021,690728,133191.06189900
1108282.34596542,914758.41143653,690748,138590.69954300
1120252.65524869,914818.40586021,690754,245683.51282700
947448.1904075,914968.39191941,690784,81894.50427500
957933.46132104,914218.46162341,690789,426571.37391900
1017500.0003735,914818.40586021,690811,62995.77252000
1099147.10993345,914428.44210629,690843,178188.04227000
1112407.452548,914908.39749573,690847,57596.13487500
869941.1878177,914578.42816549,690853,287080.73476800
873826.28819911,914728.41422469,690854,543563.52288400
880621.46376969,910648.79341443,690856,9879537.01029900
930767.7594263,914458.43931813,690876,51296.55762300
1035890.47553803,914548.43095365,690926,412172.34020000
1063341.18479665,914848.40307205,690935,139490.63915100
1095337.01148991,914488.43652997,690949,142190.45797300
947973.20397255,914638.42258917,690988,826144.55961500
953058.33535981,914728.41422469,690991,53096.43683800
983659.12600877,914698.41701285,691007,103493.05485400
989419.27483681,913948.48671685,691013,224984.90185600
1021625.10695608,914518.43374181,691029,190787.19677400
1066116.25649766,914728.41422469,691044,107992.75289100
1098667.09753112,914608.42537733,691053,95393.59838700
1102252.19016107,914728.41422469,691055,78294.74584600
1113367.47735268,914698.41701285,691060,132291.12229100
891361.74127198,914098.47277605,691071,465268.77703800
956418.42217616,914758.41143653,691104,209685.92853000
965628.660146,914488.43652997,691106,190787.19677400
979414.0163256,914638.42258917,691115,66595.53094900
1104367.24480887,914818.40586021,691170,297880.01005700
1110967.41534099,914848.40307205,691173,61195.89330500
904937.09202556,914398.44489445,691182,700153.01457600
923822.57997999,914788.40864837,691187,208785.98892200
928232.69392646,914758.41143653,691188,76494.86663100
946623.16909098,914428.44210629,691197,104392.99446100
1022105.11935842,914668.41980101,691234,204286.29088500
1082871.68941673,913438.53411557,691258,764948.66631000
1092816.94637764,914848.40307205,691260,51296.55762300
1096222.03435671,914698.41701285,691261,125991.54503900
890206.71142885,914668.41980101,691281,216885.44538900
945678.14467388,914488.43652997,691300,126891.48464700
954198.36481536,914788.40864837,691309,73795.04780900
954438.37101653,914728.41422469,691310,80094.62506100
978588.99500909,914338.45047077,691319,191687.13638100
984694.15275131,913888.49229317,691323,405872.76294800
1046015.73714982,914848.40307205,691350,69295.34977200
1065606.24332018,914608.42537733,691352,125991.54503900
1118992.62269256,914488.43652997,691371,239383.93557500
871651.23200103,914788.40864837,691373,113392.39053500
909287.20442173,914458.43931813,691383,335677.47356900
937547.93460931,913798.50065765,691396,1663088.39451800
951753.30164096,914488.43652997,691403,263682.30497500
1073031.43516883,914638.42258917,691466,266382.12379700
1081941.6653872,914548.43095365,691469,579561.10718100
1101247.16419368,914788.40864837,691473,73795.04780900
912992.30015227,914608.42537733,691503,65695.59134200
1114972.51882299,914428.44210629,691587,399573.18569600
964998.64386793,914608.42537733,691633,65695.59134200
969978.77254218,914608.42537733,691641,96293.53799400
998809.51745752,914518.43374181,691652,79194.68545300
1030325.33174844,914398.44489445,691673,229484.59989300
1034060.42825412,913588.52017477,691675,1761181.81172900
881446.48508621,913378.53969189,691711,3208284.70046600
884401.56143809,913108.56478532,691713,1346309.65270700
912332.28309906,914428.44210629,691723,70195.28937900
988489.25080728,913798.50065765,691752,870241.60037900
959958.5136434,913828.49786949,691829,718151.80672400
1028465.28368938,914368.44768261,691872,75594.92702400
1036520.49181609,914398.44489445,691876,91793.83995700
1062366.15960441,914518.43374181,691887,96293.53799400
1068861.32742353,913678.51181029,691889,990833.50777400
966963.69464,914338.45047077,691947,272681.70104900
985174.16515364,914128.46998789,691957,82794.44388300
1007539.74302502,914518.43374181,691966,51296.55762300
1013674.90154238,914308.45325893,691971,156589.49169200
1104052.23666983,914188.46441157,692006,135890.88072100
896491.87382195,914188.46441157,692031,327578.01710200
1020725.0837017,914428.44210629,692099,55796.25566000
1052150.89566718,914458.43931813,692116,96293.53799400
883666.54244702,914398.44489445,692143,87294.14192000
1020230.07091179,914548.43095365,692203,50396.61801600
1041275.61467674,914548.43095365,692215,115192.26975000
1113667.48510414,914458.43931813,692233,64795.65173500
889951.70484011,914428.44210629,692248,284380.91594600
922427.5439357,914098.47277605,692253,82794.44388300
1090071.87545178,914488.43652997,692317,55796.25566000
875896.34168419,913288.54805637,692329,730750.96122800
993649.3841324,914068.47556421,692378,465268.77703800
1064856.22394153,914458.43931813,692398,157489.43129900
1072506.42160377,914038.47835237,692402,215085.56617400
1096387.03862002,914428.44210629,692408,97193.47760200
894061.81103512,913168.55920901,692426,1277014.30293400
893686.80134579,914488.43652997,692427,58496.07448300
953268.34078583,914128.46998789,692452,166488.82737300
957228.44310511,914518.43374181,692455,60295.95369700
900586.97962938,914338.45047077,692530,131391.18268400
933752.83655333,914278.45604709,692538,78294.74584600
950718.27489842,913948.48671685,692542,441870.34724500
1087701.81421524,914368.44768261,692590,430171.13234900
1096702.04675905,913738.50623397,692592,351876.38650300
879076.42384967,914458.43931813,692605,89094.02113500
892111.76065063,913888.49229317,692609,287080.73476800
924467.59664563,914158.46719973,692621,61195.89330500
974133.8798999,914188.46441157,692643,122391.78661000
996304.45273283,914398.44489445,692650,63895.71212700
1032650.39182225,913858.49508133,692670,117892.08857300
1079016.58981046,914308.45325893,692684,74694.98741600
1118392.60718964,914338.45047077,692694,90893.90035000
1122667.71764795,914008.48114053,692696,409472.52137800
947133.18226847,913948.48671685,692727,62095.83291200
1016899.98487058,914068.47556421,692758,107992.75289100
1102012.1839599,914008.48114053,692787,344676.86964300
1112752.46146218,914248.45883525,692797,61195.89330500
883036.52616895,914158.46719973,692809,53996.37644500
938642.96290214,914368.44768261,692835,56696.19526800
1017545.00153622,914338.45047077,692876,60295.95369700
1030760.34298805,914008.48114053,692881,263682.30497500
912587.2896878,914218.46162341,692932,90893.90035000
938957.97104117,914248.45883525,692943,66595.53094900
1023755.16199145,914248.45883525,692986,142190.45797300
1069416.34176373,914038.47835237,693000,220485.20381900
1093671.9684693,914248.45883525,693006,477867.93154200
870931.21339752,913708.50902213,693021,101693.17563900
1018490.02595332,914038.47835237,693082,62095.83291200
1028870.29415385,914158.46719973,693088,91793.83995700
1062951.17471976,913708.50902213,693098,311379.10416900
1067481.29176681,914008.48114053,693106,139490.63915100
1100857.15411678,914308.45325893,693115,75594.92702400
901096.99280687,914218.46162341,693148,106192.87367600
1014139.91355715,913828.49786949,693200,176388.16305500
1022465.12866017,914188.46441157,693206,80994.56466800
1108117.34170212,914188.46441157,693239,63895.71212700
875026.31920496,913348.54248005,693256,330277.83592400
932882.8140741,914218.46162341,693282,200686.53245600
968088.72370797,914008.48114053,693303,115192.26975000
977433.96516597,914188.46441157,693312,91793.83995700
980389.04151785,913978.48392869,693313,73795.04780900
1078581.57857084,914098.47277605,693346,65695.59134200
1079586.60453824,913918.48950501,693348,143090.39758000
1088376.83165603,914158.46719973,693352,402273.00451800
1097737.07350159,914098.47277605,693353,182687.74030700
869971.18859285,913918.48950501,693375,65695.59134200
894481.82188716,914158.46719973,693390,56696.19526800
1075401.49640536,913888.49229317,693454,279881.21790900
886741.62189948,914068.47556421,693478,66595.53094900
934397.85321897,913798.50065765,693497,1002532.72267000
943848.09738997,912538.61776036,693500,1811578.42974600
966513.68301281,914128.46998789,693514,68395.41016400
1119202.62811858,913978.48392869,693569,81894.50427600
1122007.70059474,913978.48392869,693572,50396.61801600
891541.74592285,910768.78226179,693586,5963899.77839600
895741.8544433,914068.47556421,693587,94493.65877900
948978.22993995,913708.50902213,693603,325778.13788700
1065546.24176989,913738.50623397,693662,161989.12933600
1108792.35914291,913918.48950501,693670,77394.80623800
883456.53702099,913708.50902213,693681,134091.00150600
962403.5768178,914158.46719973,693710,58496.07448300
1009174.78527048,914008.48114053,693730,108892.69249800
1036415.48910308,913948.48671685,693747,131391.18268400
1113127.47115151,913918.48950501,693775,504866.11976500
1117357.5804471,914098.47277605,693779,63895.71212700
871441.226575,913978.48392869,693785,53996.37644500
888661.67150883,913708.50902213,693789,309579.22495400
961833.56209003,914038.47835237,693821,585860.68443300
1015729.95463989,913978.48392869,693841,50396.61801600
1033520.41430149,913768.50344581,693850,87294.14192000
1045010.71118242,914068.47556421,693853,195286.89481100
1061856.14642693,914008.48114053,693856,594860.08050700
1078881.5863223,914038.47835237,693867,51296.55762300
1100617.14791561,913978.48392869,693873,61195.89330500
1117762.59091157,913978.48392869,693884,141290.51836500
1118677.61455353,913948.48671685,693885,198886.65324100
885346.58585519,914098.47277605,693896,51296.55762300
889501.69321292,914008.48114053,693899,61195.89330500
980149.03531668,914038.47835237,693935,98093.41720900
982024.08376331,914098.47277605,693937,53096.43683800
1051835.88752815,913708.50902213,693970,316778.74181300
1064406.21231434,911578.70698148,693973,699253.07496900
1115317.52773717,913978.48392869,694002,87294.14192000
1090296.88126537,913648.51459845,694103,142190.45797300
870676.20680878,913798.50065765,694121,166488.82737300
899896.96180102,910798.77947363,694133,6403070.30682100
903977.06722089,913828.49786949,694135,263682.30497500
924212.59005689,914008.48114053,694145,109792.63210600
933617.83306517,913888.49229317,694148,136790.82032800
1020515.07827568,913918.48950501,694192,56696.19526800
887161.63275153,910168.83802499,694243,7883470.96103200
957783.45744531,913858.49508133,694270,63895.71212700
1021565.10540579,913558.52296293,694292,126891.48464700
965733.66285901,913708.50902213,694377,273581.64065700
871261.22192413,913318.54526821,694446,167388.76698100
882961.52423108,912628.60939588,694451,729851.02162100
971013.79928471,913528.52575109,694487,157489.43129900
982249.08957691,913528.52575109,694496,124191.66582500
1093386.96110541,913228.55363269,694544,277181.39908700
969453.75897712,913678.51181029,694600,150289.91444000
1123117.72927514,913528.52575109,694664,88194.08152800
1101322.16613154,913498.52853925,694772,156589.49169200
928247.69431403,913378.53969189,694812,644356.75891500
980479.04384329,913678.51181029,694836,96293.53799400
1116817.56649447,913768.50344581,694891,110692.57171300
1117462.58316011,913678.51181029,694892,91793.83995700
973983.87602417,913738.50623397,694924,108892.69249800
983899.13220994,913648.51459845,694928,100793.23603100
1030025.32399698,913738.50623397,694962,75594.92702400
1053230.92357244,913798.50065765,694968,60295.95369700
1055660.98635927,913108.56478532,694970,2759214.83636100
1100257.13861386,913528.52575109,694984,74694.98741600
1111147.41999187,913438.53411557,694991,152089.79365500
1124137.75563011,913498.52853925,694994,131391.18268400
968703.73959847,913768.50344581,695026,72895.10820100
974523.8899768,913408.53690373,695031,161089.18972900
982969.10818041,913588.52017477,695040,83694.38349000
990259.2965409,913648.51459845,695046,94493.65878000
1035755.47204987,913348.54248005,695086,101693.17563900
1094271.98397222,913648.51459845,695100,59396.01409000
869686.18122896,913678.51181029,695122,127791.42425400
902822.03737776,913708.50902213,695141,64795.65173500
1017905.01083798,913738.50623397,695197,67495.47055700
1029605.31314493,913648.51459845,695206,66595.53094900
1069776.35106548,913258.55084453,695225,188987.31755900
887296.63623969,913618.51738661,695251,63895.71212700
890266.71297914,913648.51459845,695252,374374.87668800
938642.96290214,912958.57872612,695271,476967.99193500
951138.28575046,912808.59266692,695278,819844.98236400
1064676.21929065,913528.52575109,695325,119691.96778700
1108102.34131455,913528.52575109,695343,110692.57171300
946473.16521525,913348.54248005,695382,152989.73326200
1096882.05140993,913318.54526821,695432,169188.64619600
1097482.06691285,913528.52575109,695434,57596.13487500
889351.68933719,912868.5870906,695459,809945.64668200
940458.00979847,913528.52575109,695481,143990.33718800
941523.03731616,913618.51738661,695484,99893.29642400
1014289.91743288,913648.51459845,695531,128691.36386200
1092516.93862618,913258.55084453,695562,211485.80774500
1101847.1796966,913588.52017477,695564,75594.92702400
899266.94552296,913408.53690373,695594,51296.55762300
902447.02768844,913528.52575109,695595,85494.26270500
975948.92679624,913318.54526821,695631,76494.86663100
1044590.70033038,913528.52575109,695669,126891.48464700
1066806.27432602,913168.55920901,695677,279881.21790900
959013.4892263,912718.6010314,695734,540863.70406200
972498.83765444,913288.54805637,695743,494966.78408300
1063311.18402151,913198.55642085,695791,143090.39758000
1065276.23479357,913588.52017477,695794,71995.16859400
1071036.38362161,912478.62333668,695797,1270714.72568300
1074981.48555332,913378.53969189,695799,51296.55762300
1116772.56533175,913408.53690373,695816,88194.08152800
1120087.65098539,913558.52296293,695818,71095.22898700
954483.37217925,913558.52296293,695851,347376.68846500
962823.58766984,913498.52853925,695855,51296.55762300
980794.05198232,913468.53132741,695867,156589.49169200
1011409.84301886,913318.54526821,695880,51296.55762300
1032065.37670691,913438.53411557,695893,63895.71212700
888631.67073369,913528.52575109,695944,355476.14493200
1021220.09649161,913288.54805637,695992,65695.59134200
1032365.38445837,913168.55920901,695995,137690.75993600
1117432.58238497,913348.54248005,696032,59396.01409000
949743.24970617,913408.53690373,696069,85494.26270500
1078056.56500579,913438.53411557,696130,55796.25566000
888061.65600591,913198.55642085,696161,393273.60844400
947253.18536905,913258.55084453,696178,60295.95369700
1014499.9228589,912748.59824324,696223,720851.62554700
1033130.40422459,912718.6010314,696234,242983.69400400
1036295.4860025,913228.55363269,696235,70195.28937900
1041320.61583946,913348.54248005,696238,51296.55762300
884251.55756236,912508.62054852,696284,1287813.57822300
951798.30280367,913078.56757348,696314,172788.40462500
962643.58301897,913288.54805637,696319,58496.07448300
1041695.62552879,913318.54526821,696368,101693.17563900
1063851.19797414,912958.57872612,696373,401373.06491100
1079046.59058561,913348.54248005,696384,59396.01409000
1105267.26806325,912988.57593796,696400,208785.98892200
1116367.55486728,913318.54526821,696405,83694.38349000
1124092.75446739,913168.55920901,696416,224984.90185600
873676.28432338,913138.56199717,696418,262782.36536800
896161.86529534,913168.55920901,696424,126891.48464700
905327.10210246,913318.54526821,696428,73795.04780900
